movieId,vectorID,title,genres,tags,weight_rating,imdbId,page_content
5237,4595,Taps (1981),Drama,"childhood,courage,dramatic,entertaining,excellent,fighting,good,good soundtrack,great movie,mentor,military,original,original plot,rebellion,school,teen movie,wartime,weapons",3.3393447423455473,tt0083169,"Movie's title: Taps (1981)
genres: Drama
tags: childhood,courage,dramatic,entertaining,excellent,fighting,good,good soundtrack,great movie,mentor,military,original,original plot,rebellion,school,teen movie,wartime,weapons"
5238,4596,Return of the Secaucus 7 (1980),Drama,"dialogue,drinking,friendship,golden palm,good soundtrack,independent film,loneliness,male nudity,original,relationships,social commentary,talky,unlikely friendships",3.3312613131940276,tt0081420,"Movie's title: Return of the Secaucus 7 (1980)
genres: Drama
tags: dialogue,drinking,friendship,golden palm,good soundtrack,independent film,loneliness,male nudity,original,relationships,social commentary,talky,unlikely friendships"
5240,4597,Running Scared (1980),"Action,Drama","bombs,chase,runaway,spying",3.26900094061887,tt0081445,"Movie's title: Running Scared (1980)
genres: Action,Drama
tags: bombs,chase,runaway,spying"
5241,4598,Seems Like Old Times (1980),"Comedy,Romance","chase,comedy,fun movie,funny,kidnapping,lawyer,quotable,san francisco,screwball comedy",3.298491055773291,tt0081480,"Movie's title: Seems Like Old Times (1980)
genres: Comedy,Romance
tags: chase,comedy,fun movie,funny,kidnapping,lawyer,quotable,san francisco,screwball comedy"
5243,4599,"Young Master, The (Shi di chu ma) (1980)","Action,Comedy","action,breathtaking,childhood,comedy,criterion,fight scenes,fighting,hong kong,kung fu,martial arts,mistaken identity,original,visually stunning,wuxia",3.2697006919731066,tt0081499,"Movie's title: Young Master, The (Shi di chu ma) (1980)
genres: Action,Comedy
tags: action,breathtaking,childhood,comedy,criterion,fight scenes,fighting,hong kong,kung fu,martial arts,mistaken identity,original,visually stunning,wuxia"
5244,4600,Shogun Assassin (1980),"Action,Adventure","action,assassin,assassins,blood,bloody,brutal,brutality,cool,criterion,cult classic,death,father son relationship,fight scenes,gory,graphic novel,grindhouse,japan,kung fu,narrated,ninja,original,revenge,samurai,splatter,stylish,stylized,sword fight,sword fighting,vengeance,violence,violent,weapons,weird",3.365426078194478,tt0081506,"Movie's title: Shogun Assassin (1980)
genres: Action,Adventure
tags: action,assassin,assassins,blood,bloody,brutal,brutality,cool,criterion,cult classic,death,father son relationship,fight scenes,gory,graphic novel,grindhouse,japan,kung fu,narrated,ninja,original,revenge,samurai,splatter,stylish,stylized,sword fight,sword fighting,vengeance,violence,violent,weapons,weird"
5245,4601,Simon (1980),"Comedy,Sci-Fi","fun movie,life philosophy,original,sci-fi,silly,surreal,weird",3.267145130195608,tt0081518,"Movie's title: Simon (1980)
genres: Comedy,Sci-Fi
tags: fun movie,life philosophy,original,sci-fi,silly,surreal,weird"
5246,4602,Smokey and the Bandit II (1980),"Action,Comedy","cars,chase,crappy sequel,franchise,good sequel,goofy,justice,original,original plot,sequel,sequels",3.0028572687082353,tt0081529,"Movie's title: Smokey and the Bandit II (1980)
genres: Action,Comedy
tags: cars,chase,crappy sequel,franchise,good sequel,goofy,justice,original,original plot,sequel,sequels"
5247,4603,Smokey and the Bandit (1977),"Action,Comedy","action,beer,buddy movie,car chase,cars,chase,comedy,fun,fun movie,funny,goofy,justice,police,road movie,road trip,silly fun,texas",3.2277676097167642,tt0076729,"Movie's title: Smokey and the Bandit (1977)
genres: Action,Comedy
tags: action,beer,buddy movie,car chase,cars,chase,comedy,fun,fun movie,funny,goofy,justice,police,road movie,road trip,silly fun,texas"
5248,4604,Smokey and the Bandit III (1983),"Action,Comedy","cars,crappy sequel,franchise,justice,original,predictable,sequel",2.9625939218108104,tt0086325,"Movie's title: Smokey and the Bandit III (1983)
genres: Action,Comedy
tags: cars,crappy sequel,franchise,justice,original,predictable,sequel"
5249,4605,Spetters (1980),"Comedy,Drama","adolescence,bleak,brutal,brutality,coming of age,coming-of-age,disturbing,erotic,gay,gay character,grindhouse,harsh,homosexuality,male nudity,melancholic,original,rape,sexual,sexy,small town,splatter",3.2516865917511106,tt0081547,"Movie's title: Spetters (1980)
genres: Comedy,Drama
tags: adolescence,bleak,brutal,brutality,coming of age,coming-of-age,disturbing,erotic,gay,gay character,grindhouse,harsh,homosexuality,male nudity,melancholic,original,rape,sexual,sexy,small town,splatter"
5250,4606,Stir Crazy (1980),Comedy,"1980s,bank robbery,comedy,funny,goofy,hilarious,humorous,original,prison,prison escape,very funny",3.292136275842558,tt0081562,"Movie's title: Stir Crazy (1980)
genres: Comedy
tags: 1980s,bank robbery,comedy,funny,goofy,hilarious,humorous,original,prison,prison escape,very funny"
5251,4607,"Charter Trip, The (a.k.a. Package Tour, The) (Sällskapsresan) (1980)",Comedy,"1980s,comedy,drinking,funniest movies,funny,good,goofy,hilarious,life philosophy,melancholic,nerds,swedish,very funny",3.264594456048019,tt0081590,"Movie's title: Charter Trip, The (a.k.a. Package Tour, The) (Sällskapsresan) (1980)
genres: Comedy
tags: 1980s,comedy,drinking,funniest movies,funny,good,goofy,hilarious,life philosophy,melancholic,nerds,swedish,very funny"
5254,4608,Blade II (2002),"Action,Horror,Thriller","action,action packed,awesome soundtrack,based on a comic,based on comic,better than expected,big budget,blood,comic book,cool,crappy sequel,dark hero,dynamic cgi action,fast paced,fight scenes,fighting,franchise,good action,good sequel,gory,gothic,marvel,mentor,mutants,ninja,nocturnal,original,pg-13,realistic action,sequel,sequels,special effects,splatter,super hero,super-hero,superhero,superheroes,vampire,vampires,violence,violent,weapons",3.16464318811503,tt0187738,"Movie's title: Blade II (2002)
genres: Action,Horror,Thriller
tags: action,action packed,awesome soundtrack,based on a comic,based on comic,better than expected,big budget,blood,comic book,cool,crappy sequel,dark hero,dynamic cgi action,fast paced,fight scenes,fighting,franchise,good action,good sequel,gory,gothic,marvel,mentor,mutants,ninja,nocturnal,original,pg-13,realistic action,sequel,sequels,special effects,splatter,super hero,super-hero,superhero,superheroes,vampire,vampires,violence,violent,weapons"
5255,4609,Sorority Boys (2002),Comedy,"comedy,cross dressing,dumb but funny,funny as hell,goofy,hilarious,idiotic,lame,pornography,predictable,silly,silly fun,stereotypes,stupid,stupidity,teen,teen movie,teens,women",3.0670291794239697,tt0279781,"Movie's title: Sorority Boys (2002)
genres: Comedy
tags: comedy,cross dressing,dumb but funny,funny as hell,goofy,hilarious,idiotic,lame,pornography,predictable,silly,silly fun,stereotypes,stupid,stupidity,teen,teen movie,teens,women"
5256,4610,Stolen Summer (2002),Drama,"catholicism,destiny,god,irish,islam,jesus,jewish,jews,judaism,mentor,plot,reality tv,religion,series,terminal illness",3.2437981264757334,tt0286162,"Movie's title: Stolen Summer (2002)
genres: Drama
tags: catholicism,destiny,god,irish,islam,jesus,jewish,jews,judaism,mentor,plot,reality tv,religion,series,terminal illness"
5258,4611,George Washington (2000),Drama,"adolescence,art house,breathtaking,cerebral,cinematography,criterion,enigmatic,golden palm,independent film,indie,intimate,loneliness,lyrical,meditative,melancholic,melancholy,narrated,original,reflective,stylized,talky,weird",3.3380640815840876,tt0262432,"Movie's title: George Washington (2000)
genres: Drama
tags: adolescence,art house,breathtaking,cerebral,cinematography,criterion,enigmatic,golden palm,independent film,indie,intimate,loneliness,lyrical,meditative,melancholic,melancholy,narrated,original,reflective,stylized,talky,weird"
5263,4612,Strait-Jacket (1964),"Horror,Thriller","camp,creepy,horror,insanity,macabre,murder,original,police investigation,suspense",3.265352047983795,tt0058620,"Movie's title: Strait-Jacket (1964)
genres: Horror,Thriller
tags: camp,creepy,horror,insanity,macabre,murder,original,police investigation,suspense"
5264,4613,Clockstoppers (2002),"Action,Adventure,Sci-Fi,Thriller","fun movie,future,kids and family,plot holes,sci fi,sci-fi,science fiction,scifi,special effects",3.064139736557192,tt0250305,"Movie's title: Clockstoppers (2002)
genres: Action,Adventure,Sci-Fi,Thriller
tags: fun movie,future,kids and family,plot holes,sci fi,sci-fi,science fiction,scifi,special effects"
5265,4614,Death to Smoochy (2002),"Comedy,Crime,Drama","black comedy,comedy,dark comedy,dark humor,foul language,funny,off-beat comedy,original,sarcasm,satire,satirical,weird",3.224167418426953,tt0266452,"Movie's title: Death to Smoochy (2002)
genres: Comedy,Crime,Drama
tags: black comedy,comedy,dark comedy,dark humor,foul language,funny,off-beat comedy,original,sarcasm,satire,satirical,weird"
5266,4615,Panic Room (2002),Thriller,"action,chase,claustrophobic,good,great ending,intense,interesting,moral ambiguity,original,plot,plot holes,plot twist,psychological,surveillance,suspense,suspenseful,tense,thriller,twist ending,twists & turns",3.2392316830256442,tt0258000,"Movie's title: Panic Room (2002)
genres: Thriller
tags: action,chase,claustrophobic,good,great ending,intense,interesting,moral ambiguity,original,plot,plot holes,plot twist,psychological,surveillance,suspense,suspenseful,tense,thriller,twist ending,twists & turns"
5267,4616,"Rookie, The (2002)",Drama,"baseball,based on true story,childhood,dreams,family,father son relationship,feel good movie,feel-good,football,foul language,fun,fun movie,good,great,great movie,inspirational,inspiring,mentor,pg-13,rags to riches,sentimental,sports,story,true story,underdog",3.4182636508637234,tt0265662,"Movie's title: Rookie, The (2002)
genres: Drama
tags: baseball,based on true story,childhood,dreams,family,father son relationship,feel good movie,feel-good,football,foul language,fun,fun movie,good,great,great movie,inspirational,inspiring,mentor,pg-13,rags to riches,sentimental,sports,story,true story,underdog"
5268,4617,No Such Thing (2001),"Drama,Fantasy,Romance","cerebral,existentialism,original,storytelling,weird",3.2536621054173738,tt0248190,"Movie's title: No Such Thing (2001)
genres: Drama,Fantasy,Romance
tags: cerebral,existentialism,original,storytelling,weird"
5269,4618,"Piano Teacher, The (La pianiste) (2001)",Drama,"art house,bdsm,bleak,brutality,classical music,controversial,criterion,disturbing,enigmatic,erotic,golden palm,incest,intimate,loneliness,melancholic,obsession,pornography,psychological,psychology,relationships,sex,sexual,sexuality,sexualized violence,very interesting,visceral,voyeurism,weird",3.35339481517687,tt0254686,"Movie's title: Piano Teacher, The (La pianiste) (2001)
genres: Drama
tags: art house,bdsm,bleak,brutality,classical music,controversial,criterion,disturbing,enigmatic,erotic,golden palm,incest,intimate,loneliness,melancholic,obsession,pornography,psychological,psychology,relationships,sex,sexual,sexuality,sexualized violence,very interesting,visceral,voyeurism,weird"
5272,4619,Time Out (L'emploi du temps) (2001),Drama,"bleak,criterion,downbeat,enigmatic,intimate,loneliness,meditative,melancholic,melancholy,reflective,solitude,workplace",3.304000900631803,tt0279065,"Movie's title: Time Out (L'emploi du temps) (2001)
genres: Drama
tags: bleak,criterion,downbeat,enigmatic,intimate,loneliness,meditative,melancholic,melancholy,reflective,solitude,workplace"
5275,4620,Boxcar Bertha (1972),Drama,"1930s,bloody,crime,cult classic,depression,fun movie,gangster,gangsters,good soundtrack,grindhouse,gunfight,heist,light,nudity (topless - notable),pornography,stylish,violence,violent",3.242828431094604,tt0068309,"Movie's title: Boxcar Bertha (1972)
genres: Drama
tags: 1930s,bloody,crime,cult classic,depression,fun movie,gangster,gangsters,good soundtrack,grindhouse,gunfight,heist,light,nudity (topless - notable),pornography,stylish,violence,violent"
5276,4621,Crimes of Passion (1984),"Drama,Romance,Thriller","erotic,pornography,sexual,sexy,surveillance,weird",3.25251046943422,tt0087100,"Movie's title: Crimes of Passion (1984)
genres: Drama,Romance,Thriller
tags: erotic,pornography,sexual,sexy,surveillance,weird"
5278,4622,Fraternity Vacation (1985),"Comedy,Romance","80s,beer,fun movie,goofy,sex comedy,so bad it's funny,teen movie",3.2177380923678185,tt0089167,"Movie's title: Fraternity Vacation (1985)
genres: Comedy,Romance
tags: 80s,beer,fun movie,goofy,sex comedy,so bad it's funny,teen movie"
5279,4623,Impromptu (1991),"Comedy,Romance","criterion,original",3.360145809008616,tt0102103,"Movie's title: Impromptu (1991)
genres: Comedy,Romance
tags: criterion,original"
5282,4624,High Crimes (2002),Thriller,"bad ending,conspiracy,corruption,court,courtroom,courtroom drama,good,justice,lawyer,lawyers,military,murder,murder mystery,plot holes,plot twist,police investigation,predictable,san francisco,secrets,surprise ending,suspense,suspenseful,thriller,twist,twist ending,twists & turns",3.2256567613189366,tt0257756,"Movie's title: High Crimes (2002)
genres: Thriller
tags: bad ending,conspiracy,corruption,court,courtroom,courtroom drama,good,justice,lawyer,lawyers,military,murder,murder mystery,plot holes,plot twist,police investigation,predictable,san francisco,secrets,surprise ending,suspense,suspenseful,thriller,twist,twist ending,twists & turns"
5283,4625,National Lampoon's Van Wilder (2002),Comedy,"amy smart,beer,college,comedy,dumb but funny,funny,geeks,goofy,gross-out,hilarious,humorous,male nudity,road trip,stereotypes,teen,teen movie,teens,very funny",3.2303294083811043,tt0283111,"Movie's title: National Lampoon's Van Wilder (2002)
genres: Comedy
tags: amy smart,beer,college,comedy,dumb but funny,funny,geeks,goofy,gross-out,hilarious,humorous,male nudity,road trip,stereotypes,teen,teen movie,teens,very funny"
5284,4626,Crush (2001),"Comedy,Romance","chick flick,destiny,friendship,gay character,girlie movie,happy ending,love story,predictable,relationships,romance,romantic,romantic comedy,sexy,unlikely friendships,women",3.2116453444875988,tt0245407,"Movie's title: Crush (2001)
genres: Comedy,Romance
tags: chick flick,destiny,friendship,gay character,girlie movie,happy ending,love story,predictable,relationships,romance,romantic,romantic comedy,sexy,unlikely friendships,women"
5285,4627,Lucky Break (2001),"Comedy,Crime","british,british comedy,cinematography,comedy,corruption,depression,drama,feel good movie,feel-good,great ending,irish,male nudity,original,prison,vampire human love,violence,violent,visually appealing",3.2553962957714058,tt0246134,"Movie's title: Lucky Break (2001)
genres: Comedy,Crime
tags: british,british comedy,cinematography,comedy,corruption,depression,drama,feel good movie,feel-good,great ending,irish,male nudity,original,prison,vampire human love,violence,violent,visually appealing"
